,freesound_id,path,start_sample,end_sample,mean_pitch,loudness,voiced_fraction,pitch_drift_cents,pitch_confidence,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
184,547601,data/collections/barnyard/sounds/547601_84709-hq.ogg,38912,48384,84.0,0.2811406275122427,1.0,36.87206458389066,0.3307448625564575,-696.0106,68.9136,-117.09354,-4.7547626,31.582285,-7.7790017,-37.246338,1.5409743,9.694493,-8.633042,-24.570621,-24.30422,1.3992462
185,656637,data/collections/barnyard/sounds/656637_14398363-hq.ogg,0,57472,85.0,0.09517840094401009,1.0,12.660214464495438,0.37729525566101074,-696.8317,-106.54752,-16.328314,-27.09622,4.158401,10.856959,14.335768,4.465073,1.6968242,-54.80041,-52.883335,-3.5667167,49.759796
186,572650,data/collections/barnyard/sounds/572650_5904549-hq.ogg,256,9088,84.0,2.6640379395771583e-05,1.0,42.03323288727272,0.0004200009279884398,-1146.8237,40.214916,-29.371067,9.157234,-6.0501795,11.302711,-0.8901005,-5.0157433,3.9715629,1.3957815,6.7323685,-0.8897569,2.6211774
187,710300,data/collections/barnyard/sounds/710300_201532-hq.ogg,22528,36736,82.0,0.12481270307414834,1.0,26.812193086168907,0.2539227306842804,-681.7279,16.362965,-139.48395,0.35649312,-7.17323,-14.447974,33.377296,42.361588,11.929086,-29.079638,-30.175526,-12.447361,15.854618
188,710300,data/collections/barnyard/sounds/710300_201532-hq.ogg,36992,49920,82.0,0.10613745108441545,1.0,26.63108556345443,0.2539227306842804,-693.15424,33.097656,-143.92331,5.6738987,-31.594872,-43.02048,28.809776,65.34351,28.396215,-27.083044,-24.819384,-6.554132,8.751029
189,429884,data/collections/barnyard/sounds/429884_8351834-hq.ogg,68352,77568,65.0,0.036248008071223775,1.0,42.22404561295151,0.09960845857858658,-740.7151,104.78015,-177.64566,-0.21764183,-60.40813,29.770227,19.585552,0.5930903,4.5729423,-0.07315475,2.284018,5.387818,-20.409489
190,429884,data/collections/barnyard/sounds/429884_8351834-hq.ogg,80640,94464,72.0,0.019042990640553262,1.0,37.90163058186602,0.046807605773210526,-788.1126,61.64866,-73.92788,-41.486042,-45.960014,67.853004,1.1229634,3.137107,3.8098092,-24.76907,5.212643,34.565483,-14.323475
191,515881,data/collections/barnyard/sounds/515881_1648170-hq.ogg,16768,30976,77.0,0.024998391607768074,1.0,3.5123177967221944,0.08417055755853653,-661.4613,98.66003,-64.392265,15.487345,-2.126515,54.757347,-20.582243,5.654073,13.464839,19.53507,-5.5671625,7.098112,5.905525
192,515881,data/collections/barnyard/sounds/515881_1648170-hq.ogg,40832,54400,75.0,0.11825498078202888,1.0,34.60880497982518,0.2879255414009094,-591.94025,152.52861,-76.54939,-21.885195,-24.038687,-6.504369,-10.05644,-5.3420343,8.839366,26.26215,17.177094,1.1525358,-2.2640429
193,847403,data/collections/barnyard/sounds/847403_15895934-hq.ogg,2944,16128,77.0,0.04072134124197973,1.0,31.401630898538208,0.11787093430757523,-697.1224,143.49734,-30.64813,-59.309097,13.472145,-51.75514,-8.694691,-16.392754,10.778415,22.782763,12.365422,-5.476183,-16.38852
194,847403,data/collections/barnyard/sounds/847403_15895934-hq.ogg,42112,71296,54.0,0.011764151550809064,1.0,23.983101318450792,0.041844889521598816,-701.67786,101.07433,-18.36609,-23.900656,34.431957,-40.614727,-6.2414355,23.968283,11.975093,-0.6498143,-2.2298539,-14.5770235,-6.1900015
195,847403,data/collections/barnyard/sounds/847403_15895934-hq.ogg,100224,109056,66.0,0.004004329734366504,1.0,47.96100495033731,0.01738825999200344,-782.731,96.15253,9.393354,-27.504904,-7.003881,-28.280796,8.320947,1.0249581,5.933301,3.598342,-6.0769305,-10.02113,-1.2234658
196,655262,data/collections/barnyard/sounds/655262_13726802-hq.ogg,21760,35072,68.0,0.003055803973155319,1.0,45.508582272224366,0.014662142843008041,-854.96344,74.01268,-106.01484,-25.317963,-0.57501185,-13.809718,-14.12555,-11.358936,-19.218372,18.183638,-4.1737213,-9.133056,-4.477447
197,321697,data/collections/barnyard/sounds/321697_3554699-hq.ogg,114688,127744,83.0,0.04929410083976106,1.0,43.711329833276416,0.14497914910316467,-650.9876,31.026155,-100.24891,-27.555147,15.187182,-5.3667054,-25.669443,1.4291617,14.4110365,36.182358,9.467469,-7.763375,3.7219079
198,321957,data/collections/barnyard/sounds/321957_3554699-hq.ogg,8192,21376,81.0,0.03140057292077356,1.0,38.78855278795265,0.0849459245800972,-791.30566,-2.5909128,-128.83257,-12.670288,9.128985,19.829405,-1.3476148,11.776859,43.67477,60.24291,10.313811,-29.058168,0.7924614
199,321957,data/collections/barnyard/sounds/321957_3554699-hq.ogg,48000,61952,74.0,0.02861966844886537,1.0,34.41868320397226,0.07108847051858902,-688.45337,83.274956,-117.31205,-22.074404,-8.942925,-12.714665,-31.949057,-14.1071615,2.5684676,24.689518,-2.3098903,-6.6397038,9.573348
200,521246,data/collections/barnyard/sounds/521246_8923841-hq.ogg,72832,94720,62.0,0.0015780527355748616,1.0,34.183251755206776,0.02815180830657482,-964.6092,182.16185,-5.8457284,13.742754,16.170834,2.3197286,-11.719902,-14.191817,-10.454448,-7.1348324,-12.002813,-8.675945,1.5182089
201,856360,data/collections/barnyard/sounds/856360_15895934-hq.ogg,42240,59904,70.0,0.18621544458446634,1.0,27.781765560843944,0.34018173813819885,-556.6016,125.0054,-36.252087,-34.867416,-74.62695,-26.085522,-3.1453867,-36.727024,-40.07068,-11.926666,-23.234009,8.600412,-5.2406926
202,251937,data/collections/barnyard/sounds/251937_2289882-hq.ogg,23552,36736,67.0,0.13867306362929818,1.0,49.19708313482607,0.27750420570373535,-943.2944,249.06671,69.91749,3.5209687,-31.826447,-46.98698,-38.85935,-38.56866,-39.141743,-12.10348,0.7078001,7.683468,5.9644723
203,251937,data/collections/barnyard/sounds/251937_2289882-hq.ogg,66688,84352,68.0,0.1271585106083829,1.0,38.711149297710996,0.2776322364807129,-896.6853,211.79271,52.44646,1.5435735,-24.694647,-30.63367,-32.58371,-32.275703,-31.347168,-15.299768,1.8295782,17.238924,5.108195
204,251937,data/collections/barnyard/sounds/251937_2289882-hq.ogg,115968,129152,92.0,6.954413055742691e-07,1.0,41.412996235245295,2.0472083916210623e-05,-1264.9117,6.3180923e-06,-6.055832e-05,2.2888184e-05,-7.843971e-05,6.9499016e-05,-3.8027763e-05,-7.4505806e-05,-5.0902367e-05,-1.8239021e-05,-2.7060509e-05,-1.8954277e-05,-4.3034554e-05
205,251937,data/collections/barnyard/sounds/251937_2289882-hq.ogg,151296,167488,93.0,7.019810589097182e-07,1.0,40.620399449678224,2.0563849830068648e-05,-1264.9119,6.3180923e-06,-6.055832e-05,2.2888184e-05,-7.843971e-05,6.9499016e-05,-3.8027763e-05,-7.4505806e-05,-5.0902367e-05,-1.8239021e-05,-2.7060509e-05,-1.8954277e-05,-4.3034554e-05
206,20684,data/collections/barnyard/sounds/20684_57750-hq.ogg,14976,27904,74.0,0.15386409945602236,1.0,20.493986564478153,0.2065098136663437,-922.61914,257.89655,35.538822,-7.2355084,-32.00039,-34.402462,-11.0812845,14.135137,39.12235,49.154118,48.34847,33.889744,11.24524
207,20684,data/collections/barnyard/sounds/20684_57750-hq.ogg,28160,45568,74.0,0.06195710387488539,1.0,39.741478707938555,0.2065098136663437,-1032.4628,226.90068,58.55213,-24.183735,-43.130157,-36.06956,-13.77002,11.016952,34.255627,48.8701,49.27554,37.020954,16.614136
208,20684,data/collections/barnyard/sounds/20684_57750-hq.ogg,62720,80256,75.0,0.14764499242581522,1.0,9.359139418964917,0.23383086919784546,-920.0776,251.70778,28.741882,-10.289556,-31.13195,-31.242073,-8.9774685,21.402632,43.670605,49.202393,43.496773,23.163666,1.3214204
209,20684,data/collections/barnyard/sounds/20684_57750-hq.ogg,80512,104832,74.0,0.12564958443465063,1.0,37.06064467815105,0.23383086919784546,-967.6691,256.3386,43.14449,-12.933797,-33.41885,-35.965767,-15.5309105,12.302625,39.81175,50.900932,49.69122,34.52553,12.360419
210,810336,data/collections/barnyard/sounds/810336_17437502-hq.ogg,22144,36864,79.0,0.32396464899984456,1.0,36.182477452139,0.3783176839351654,-949.66754,199.26518,-29.909693,-43.217644,-87.34368,-86.07137,22.553518,68.19857,31.118082,10.748453,-1.6493909,-42.311916,-48.866917
211,205598,data/collections/barnyard/sounds/205598_2587501-hq.ogg,92544,107136,52.0,0.0013287230107487864,1.0,43.12219936867678,0.006816992536187172,-992.3002,175.73912,46.84846,16.121073,10.934311,3.8990362,2.3052692,2.070374,0.01635066,-5.013238,-7.271375,-3.1815145,-6.3927245
212,164652,data/collections/barnyard/sounds/164652_2104797-hq.ogg,15744,28672,74.0,0.11644876106332633,1.0,33.993350458022036,0.20614998042583466,-874.8601,150.26929,-40.69452,-68.91557,-60.561153,-44.76457,-20.107254,-13.235707,17.52194,31.425165,40.559227,34.33899,1.3758131
213,164652,data/collections/barnyard/sounds/164652_2104797-hq.ogg,28928,41856,73.0,0.09416217786341606,1.0,22.149192662093977,0.20614998042583466,-935.0203,166.39708,-18.974838,-61.52109,-63.644104,-44.530117,-15.505467,-19.252157,5.681462,25.39018,38.45902,39.65562,15.491928
214,828066,data/collections/barnyard/sounds/828066_17908324-hq.ogg,34176,44544,62.0,0.19898052725025422,1.0,43.58762857985536,0.3689572513103485,-946.72217,247.35791,142.38254,20.87814,2.0720112,-60.988667,-12.284078,7.100461,12.716255,-18.382523,-12.787234,-11.844381,-19.49109
